# ,Skx,Sky,RMSx,RMSy,Kx,Ky,CFx,CFy,P2Px,P2Py,filename
26675.0,-0.5235548864666625,-0.386277747770595,7.0223974461664005,2.5151883625460183,-0.8032705452044095,-1.1048478844349527,2.2744611256258893,1.964485075383533,31.97656,10.82617,_20_07_12_11_25_14_1400.txt
26676.0,-0.4847586275833264,-0.40968872921139016,7.0913463072302605,2.497701434771272,-0.6953473309329943,-1.0921492067503145,2.252346636028048,2.0775501538178016,31.99805,11.41992,_20_07_12_11_26_06_1400.txt
26677.0,-0.512628764452984,-0.324774799059167,6.879497065482648,2.4596436866312774,-0.8247188878509144,-1.0587116837964956,2.3217060561213327,1.9826448954803615,31.99024,10.87305,_20_07_12_11_27_24_1400.txt
26678.0,-0.553700392624393,-0.3627992771780154,6.809109547635074,2.4344623132303487,-0.7650966557531698,-1.0466022338665242,2.34570612915861,1.9365631475905762,31.97461,10.89648,_20_07_12_11_28_16_1400.txt
26679.0,-0.5322455623821907,-0.46138585605205706,6.997845225742391,2.4325740600866625,-0.7145391212217036,-0.9461626859612946,2.282441163637702,2.036020231105956,31.99805,11.26953,_20_07_12_11_29_08_1400.txt
26680.0,-0.5985857732527874,-0.34340344958793173,6.81198340039128,2.4437409695194496,-0.8382645674620797,-0.9729103326731301,2.3447165181116794,1.962777585606061,31.978520000000003,10.74414,_20_07_12_11_30_00_1400.txt
26681.0,-0.5259201562893304,-0.5414427599791376,7.358616384387566,2.5051861846140917,-0.5894310726347984,-0.8966467745001867,2.170539835978868,1.9957199311995109,31.99805,11.84375,_20_07_12_11_31_16_1400.txt
26682.0,-0.5724119058289284,-0.277814163066924,7.006857288543823,2.4977398566763975,-0.7729058580383334,-0.993381135260043,2.279505538968864,2.1127060073508996,31.9961,11.07031,_20_07_12_11_32_07_1400.txt
26683.0,-0.5392115767106842,-0.34972651511932945,7.122730038226526,2.536449964827893,-0.7132457414402413,-0.9559611221035635,2.2424224860804745,1.972658664425698,31.986330000000002,11.5332,_20_07_12_11_33_25_1400.txt
26684.0,-0.5626364497919054,-0.3288366766443374,7.198380411183634,2.5569009043151047,-0.8003725100005008,-0.9538951766779742,2.21885606034173,2.060768170994648,31.99024,11.65625,_20_07_12_11_34_15_1400.txt
26685.0,-0.5910976961849023,-0.2939945143267745,7.353299399662153,2.612855460560905,-0.781712265074507,-1.0142683706996758,2.1721092984101587,2.036071294528461,31.9961,11.91406,_20_07_12_11_35_07_1400.txt
26686.0,-0.5766575800839546,-0.36026590061197916,7.431978004302106,2.677424619667764,-0.6988247906380138,-0.9939504605169298,2.1491142722373886,2.011040744320989,31.9961,11.79101,_20_07_12_11_36_25_1400.txt
26687.0,-0.6116343025830563,-0.37762639255167635,7.417354253013923,2.7038122384965564,-0.7004882785804338,-1.0271879210596508,2.153351377751705,2.005864136119046,31.99219,12.193359999999998,_20_07_12_11_37_18_1400.txt
26688.0,-0.5280234519835423,-0.4388689577324387,7.686152576456604,2.7841818446365965,-0.5765239476559696,-1.0328516010098467,2.078044878906546,2.030036224425464,31.99805,12.89648,_20_07_12_11_38_10_1400.txt
26689.0,-0.517073829130927,-0.3240946633365549,7.498182183903598,2.7689862887228225,-0.7996665966635423,-1.0422799033546808,2.13013896011857,1.9494823871048617,31.9961,12.20899,_20_07_12_11_39_01_1400.txt
26690.0,-0.5326605199446733,-0.34774263845845704,7.700122079188361,2.7584449390230468,-0.7546460169760452,-1.0700420656494838,2.0742749057406584,1.9647192964886364,31.99024,12.30469,_20_07_12_11_40_17_1400.txt
26691.0,-0.5241445921262592,-0.3632047213293816,7.576172356537891,2.7638281184031235,-0.7242197869723137,-1.0986782686690877,2.1082110132059952,1.8746788070864662,31.99805,11.77539,_20_07_12_11_41_09_1400.txt
26692.0,-0.5505060094819678,-0.4063236446899939,7.479239627148243,2.763053156479627,-0.6783728501877078,-1.0959308737459763,2.1355339307519987,1.8158282580391587,31.9961,11.5625,_20_07_12_11_42_01_1400.txt
26693.0,-0.5616561416933215,-0.3164229888881063,7.219259109712731,2.70301365205473,-0.8194434293300956,-1.1006750652919042,2.2124389438399814,1.8034130150598657,31.99414,11.41406,_20_07_12_11_43_18_1400.txt
26694.0,-0.5414683317085248,-0.3564463079209434,7.241409673352574,2.684047057204875,-0.8251721859308292,-1.100339521671002,2.2056713706967117,1.93622164188581,31.99805,12.0332,_20_07_12_11_44_11_1400.txt
26695.0,-0.5138347159179117,-0.37814114399323157,7.366104305359144,2.6715459680663196,-0.7398864547386315,-1.109176902850324,2.1683334009239577,1.8736379833370478,31.99805,11.74414,_20_07_12_11_45_03_1400.txt
26696.0,-0.5116015039077711,-0.4066190892032737,7.289802633935263,2.6352043068150883,-0.7549106124175782,-1.1060961760859422,2.191029140576022,1.8905820649714014,31.99805,11.35937,_20_07_12_11_46_22_1400.txt
26697.0,-0.5307691289033959,-0.3528917269915481,7.074267998151271,2.6015374622665326,-0.8305327217124603,-1.1235498908869797,2.2577841275131267,1.836218032331601,31.99805,10.830079999999999,_20_07_12_11_47_15_1400.txt
26698.0,-0.4566954820296222,-0.43509668717481603,7.391822064141595,2.6190178982104153,-0.7279769630763764,-1.0546492454882685,2.160789296793609,1.8112858271191843,31.99414,11.66406,_20_07_12_11_48_08_1400.txt
26699.0,-0.43272673721860966,-0.5138619471910689,7.545322599912003,2.6603723857678365,-0.6573839815858551,-0.998364415489422,2.1168306309641785,1.955654790221549,31.9961,11.867180000000001,_20_07_12_11_49_00_1400.txt
26700.0,-0.4918053212245,-0.3948489492928067,7.234617465960252,2.570788242101568,-0.8087888008952251,-1.1031991358390476,2.2077421612339543,1.8923690097567345,31.99414,11.25976,_20_07_12_11_50_20_1400.txt
26701.0,-0.5220106230539766,-0.3968180561293918,7.168893673873023,2.554098903888982,-0.8224580455853037,-1.0836529238548078,2.2279825488569385,1.8710904236023762,31.9961,11.070319999999999,_20_07_12_11_51_13_1400.txt
26702.0,-0.48329408495879145,-0.37205707717403164,7.206490407769643,2.5510898886532574,-0.7803271087074255,-1.1358833285322099,2.2163590175294874,1.7768288056650685,31.99219,10.56836,_20_07_12_11_52_04_1400.txt
26703.0,-0.5069394210929256,-0.442154950507477,7.241774347580614,2.541235372704392,-0.802919555275901,-1.0736727178541579,2.20556029964343,1.9182205837204207,31.99805,11.13086,_20_07_12_11_53_23_1400.txt
26704.0,-0.5280346598346507,-0.35984138618295075,7.158606156392866,2.5030938985560347,-0.8109392790813899,-1.1136711939312292,2.231184346653341,1.9084341992746305,31.99414,10.693359999999998,_20_07_12_11_54_16_1400.txt
26705.0,-0.494405243784907,-0.384141639886662,7.238422354107178,2.54812938315603,-0.7664015907755863,-1.0996347050788793,2.2065816580787354,1.8900335406183328,31.986330000000002,10.9414,_20_07_12_11_55_09_1400.txt
26706.0,-0.521046362900689,-0.43682055097769806,7.1597583682313,2.5239948334774915,-0.8302369471677102,-1.0517672291232054,2.230825284673072,1.874833473204968,31.99024,10.88086,_20_07_12_11_56_01_1400.txt
26707.0,-0.4925519183421569,-0.4070833810214468,7.118569245312524,2.4836104397432623,-0.7380171556923387,-1.0803505974274161,2.2437331786183643,1.8054441744348304,31.99414,10.66015,_20_07_12_11_57_21_1400.txt
26708.0,-0.496086131012839,-0.4730232521215746,7.253183417683029,2.4942735170769263,-0.7045467222833062,-1.035920580018594,2.2020910102811353,1.82356905482059,31.99414,10.86328,_20_07_12_11_58_14_1400.txt
26709.0,-0.5511748184227521,-0.3260811860824089,6.9433322056301,2.439829555175148,-0.8048188446501143,-1.0843311917476584,2.3003609112997268,1.8754670752693279,31.97461,10.347660000000001,_20_07_12_11_59_06_1400.txt
26710.0,-0.5543503919822992,-0.3904399959335305,6.828324949916771,2.437812165908877,-0.7651474826495543,-1.0300570447735469,2.3391051417660904,1.9811739671909285,31.99024,10.82813,_20_07_12_12_00_26_1400.txt
26711.0,-0.5345843827625392,-0.4812567619496183,7.119249410728425,2.4279837256171835,-0.6813291706678433,-1.000177722955482,2.2435188147686715,1.8395716383414584,31.99805,10.54688,_20_07_12_12_01_18_1400.txt
26712.0,-0.5582526372550648,-0.4706994853078517,7.013320914597294,2.4110912673600144,-0.7365486495886522,-0.9886981120944189,2.2774046980733553,1.8961994769306012,31.97656,11.08398,_20_07_12_12_02_10_1400.txt
26713.0,-0.5230881735613891,-0.21550297217974357,7.34301398962406,2.602180235986931,-0.8690669607370265,-1.0801474798615642,2.1751517867961634,1.9821263449277478,31.9961,11.652339999999999,_20_07_12_12_03_01_1400.txt
26714.0,-0.5319888327867017,-0.23719526900129453,7.410090704064469,2.6716086642258667,-0.8226902696743243,-1.120512413668107,2.1554621445104836,1.9174589709171979,31.99024,11.65625,_20_07_12_13_04_18_1400.txt
26715.0,-0.5208325759180304,-0.48682090513274895,8.011390947509383,2.769517361242753,-0.5941388690097109,-1.0647603498022888,1.9936825083995555,1.692406794625312,31.99805,11.3086,_20_07_12_13_05_11_1400.txt
26716.0,-0.5907437196579134,-0.3214139929491577,7.420595113245518,2.6891775493467125,-0.812185680174065,-1.142030441990266,2.1524109261116,1.9724766783392915,31.98438,11.507819999999999,_20_07_12_13_06_03_1400.txt
26717.0,-0.5633137785687027,-0.2880791124421631,7.297690106908595,2.6640171643074977,-0.8927616799244333,-1.1600204501838276,2.188661037398591,1.818813356354456,31.99414,11.11523,_20_07_12_13_07_21_1400.txt
26718.0,-0.49327626108706896,-0.38884063870665553,7.549944635972959,2.6942300945685096,-0.7334310014787366,-1.118511786174834,2.1155347184796502,1.8375639148195662,31.99805,11.81055,_20_07_12_13_08_13_1400.txt
26719.0,-0.5611767474731545,-0.2911998168626491,7.098017779410261,2.645470233002558,-0.9154274255814308,-1.1648310290278059,2.250229641060021,1.9393565408509508,31.96485,11.13281,_20_07_12_13_09_06_1400.txt
26720.0,-0.4668706591478939,-0.4117093788114769,7.395161395122338,2.637830323290632,-0.7894793633294603,-1.081535663993089,2.1598135789889374,1.9827355663557416,31.99024,11.67774,_20_07_12_13_10_24_1400.txt
26721.0,-0.4885340273299045,-0.33133390554432834,7.064070477363086,2.5721033063759804,-0.7981017760351783,-1.1512484612804912,2.2610434099126056,1.8443232774673672,31.98438,10.96289,_20_07_12_13_11_17_1400.txt
26722.0,-0.46136101958880865,-0.43087077144512675,7.360709055247928,2.5693169712804727,-0.7589621187826872,-1.099483424459735,2.1699227452296057,1.7915889909472396,31.99219,10.92187,_20_07_12_13_12_09_1400.txt
26723.0,-0.4985179338612124,-0.42954405470956664,7.258601234134396,2.5181489617494455,-0.7116600247439817,-1.0724071957691845,2.2004473706158505,1.8597946631188929,31.99024,10.81445,_20_07_12_13_13_01_1400.txt
26724.0,-0.511691441168163,-0.33034586597942744,7.048998091108921,2.480796174014496,-0.8448816016257936,-1.1141412400836723,2.26587804302942,1.8870111333752184,31.91602,11.08203,_20_07_12_13_14_19_1400.txt
26725.0,-0.4900447879652164,-0.4208219316090498,7.133488744789888,2.4945243885457646,-0.7678181857367417,-1.084309566181673,2.2390404711391256,1.8664479775698863,31.988280000000003,10.80274,_20_07_12_13_15_11_1400.txt
26726.0,-0.5572067772193747,-0.2899938484351118,6.902563862635572,2.464447362774401,-0.906003290502245,-1.1541765844771104,2.3139474429869926,1.9415306134245915,31.96094,10.078119999999998,_20_07_12_13_16_03_1400.txt
26727.0,-0.5322789993761177,-0.44277664745288586,7.070275863868428,2.4194674338874043,-0.81447137662032,-1.0647888410590862,2.2590589543504733,1.8646128221496647,31.99219,10.546880000000002,_20_07_12_13_17_21_1400.txt
26728.0,-0.517636348218714,-0.3890210849709375,6.939884160641314,2.410765600512978,-0.8552986678880319,-1.0802158787805953,2.301503833534307,1.8762048035850303,31.97071,10.23047,_20_07_12_13_18_14_1400.txt
26729.0,-0.5193808231297083,-0.3252469985598584,6.672203609475733,2.3841189039257333,-0.8573851550659355,-1.1078441574708375,2.3938373189506144,2.0241523994687167,31.92969,10.70508,_20_07_12_13_19_06_1400.txt
26730.0,-0.5609529822061033,-0.41709063272577895,6.82551524720057,2.3901830990477926,-0.8301355668388788,-1.0481984135407885,2.340068027325975,1.917689904939098,31.875,10.41211,_20_07_12_13_20_25_1400.txt
26731.0,-0.5324752187934843,-0.43272981662280463,6.955179377946685,2.406469582899832,-0.7508006332638626,-1.0106269907202328,2.2964425692088075,2.1847190745144105,31.9961,11.48047,_20_07_12_13_21_17_1400.txt
26732.0,-0.5660510867658818,-0.42736926467145553,6.910668085922241,2.3844113777114235,-0.8530743677753407,-1.0284763027923824,2.3112338490886275,1.8658147841376518,31.986330000000002,10.20899,_20_07_12_13_22_09_1400.txt
26733.0,-0.5425514964953306,-0.46232677766578856,7.04253862508372,2.40721065283541,-0.7536619147444248,-0.9864105202889042,2.2679563223283177,1.9576766139885533,31.94922,10.683589999999999,_20_07_12_13_23_02_1400.txt
26734.0,-0.5614463903639526,-0.4311437555283896,6.848637639803725,2.3869098119997036,-0.8003518599320825,-0.9975302365204595,2.332167482065491,1.917864670456417,31.988280000000003,10.70507,_20_07_12_13_24_20_1400.txt
26735.0,-0.5427471506509481,-0.4464162925188981,7.037127245878026,2.401498437434135,-0.737751891459443,-1.0064399085533688,2.2697003254212356,1.8444067799321573,31.97656,10.173829999999999,_20_07_12_13_25_12_1400.txt
26736.0,-0.5531908966690913,-0.32807112436679303,6.780007564840524,2.3963217907169274,-0.8896171631782495,-1.023489881105441,2.3557746576608265,1.9266360711174528,31.92188,10.19141,_20_07_12_13_26_04_1400.txt
26737.0,-0.5548479804070479,-0.29847594091683577,6.6942091890314925,2.3850978503839606,-0.8157456882433647,-1.0778495371127608,2.385968162777242,2.1093054941918252,31.99414,10.54102,_20_07_12_13_27_23_1400.txt
26738.0,-0.5449953073503737,-0.3683342590520997,6.8567891907549,2.392717943121903,-0.770369608666269,-1.038284200399556,2.3293949333509465,1.9695342752565748,31.972659999999998,10.44727,_20_07_12_13_28_15_1400.txt
26739.0,-0.5460212513498781,-0.40897932423372807,6.999271304887585,2.4197642560563004,-0.7266761233345709,-1.0076424747093327,2.281976123549697,1.9039334052766534,31.99024,10.9707,_20_07_12_13_29_08_1400.txt
26740.0,-0.5762720694844089,-0.4226817705149958,6.844197151511272,2.4184569464371513,-0.8490048948129445,-0.9789503597816158,2.3336805831890994,2.0366002410157016,31.978520000000003,10.81445,_20_07_12_13_30_00_1400.txt
26741.0,-0.589450443912039,-0.5257126834598015,7.241576818452251,2.4500881012732543,-0.7158830733043842,-0.9338865065994075,2.2056204609058816,1.9234165487971642,31.98438,10.755859999999998,_20_07_12_13_31_18_1400.txt
26742.0,-0.5482346170191162,-0.41351313844471466,6.997571565172402,2.4276662850098547,-0.7277591772528331,-1.0087194573246039,2.282530425197086,1.826132375513879,31.988280000000003,11.046869999999998,_20_07_12_13_32_11_1400.txt
26743.0,-0.5581576113491398,-0.2500275757056132,6.6869733173124475,2.3891771961309463,-0.8564149090026523,-1.0693253438732309,2.3885499824933283,2.0909876454915706,31.972659999999998,10.548829999999999,_20_07_12_13_33_03_1400.txt
26744.0,-0.5460973853511084,-0.2917856352424814,6.945921950863973,2.4207873623331233,-0.799281328124986,-1.0346889326019486,2.2995032355659126,2.1096731086194507,31.99024,11.35547,_20_07_12_13_34_21_1400.txt
26745.0,-0.5524624607304855,-0.3465035141410895,6.9291791148553585,2.42963932350731,-0.8003093534710444,-1.015526647076751,2.3050594789442687,2.0055240104387204,31.96094,10.85547,_20_07_12_13_35_13_1400.txt
26746.0,-0.583765683684551,-0.4957422150650997,7.0501735011875475,2.432718872555399,-0.7498286862469494,-0.9657537099939488,2.265500274186105,1.8737224639573298,31.9668,10.64844,_20_07_12_13_36_05_1400.txt
26747.0,-0.5698788753188351,-0.37136197323141806,6.9529026853211,2.441045549712645,-0.8154532025337629,-1.0095643725696155,2.297194527649623,2.0169553987141216,31.99024,10.78516,_20_07_12_13_37_24_1400.txt
26748.0,-0.5865699282516169,-0.4124482077029922,6.980737001840486,2.4246461723844304,-0.7972306322341596,-0.9958035734087063,2.2880349160538356,1.9734013376865465,31.99024,11.00976,_20_07_12_13_38_16_1400.txt
26749.0,-0.5900404259868639,-0.3890512397976377,6.904597655907384,2.4207406044846485,-0.8089377749350555,-1.0131905800599905,2.3132658550110663,1.9741685627722971,31.98438,10.65625,_20_07_12_13_39_09_1400.txt
26750.0,-0.5801398758500482,-0.43740990757452103,7.066522327051704,2.4294489737743827,-0.7519751609393772,-1.001822945862715,2.2602589025801483,1.9526197303210142,31.9961,10.88672,_20_07_12_13_40_01_1400.txt
26751.0,-0.558467417170641,-0.4128384906250658,6.909047435097027,2.42008346525073,-0.762240930949964,-1.0272687786136228,2.3117759937301248,1.8181356400218778,31.988280000000003,10.43164,_20_07_12_13_41_20_1400.txt
26752.0,-0.5530759950117815,-0.27282111512965607,6.8678211127057605,2.4391826479524243,-0.8421369563162955,-1.0492964911393634,2.325653178480553,1.9920689432908651,31.980469999999997,10.419920000000001,_20_07_12_13_42_12_1400.txt
26753.0,-0.5769602558205059,-0.4918151192550599,7.164230619873834,2.4456925863411207,-0.7114964075749066,-0.9965650667308514,2.2294326980056485,1.8909367537964814,31.99805,10.74219,_20_07_12_13_43_04_1400.txt
26754.0,-0.5840181980249328,-0.35305719639590893,6.788455798043069,2.404679973986627,-0.880096975374622,-1.0179102824096335,2.3528428961125964,1.8419665185869893,31.69922,10.37305,_20_07_12_13_44_21_1400.txt
26755.0,-0.5989004333914147,-0.3372705584403957,6.791406941909149,2.398479907558137,-0.8803998445285437,-1.0102904262302683,2.3518204897187363,2.0902072117435413,31.955080000000002,10.85156,_20_07_12_13_45_13_1400.txt
26756.0,-0.5476082366687696,-0.4424119797970202,7.001662560741472,2.433039199586431,-0.7042536184186421,-1.0060222952304445,2.2811967674015636,1.8566203128859742,31.99219,10.923829999999999,_20_07_12_13_46_06_1400.txt
26757.0,-0.5777097120525374,-0.3574201007714406,6.786622391126627,2.404593785722133,-0.8902345047703957,-0.9948464392637604,2.353478516925193,1.97605101876824,31.95703,10.54687,_20_07_12_13_47_24_1400.txt
26758.0,-0.542668919095625,-0.35458247653016883,6.974826016915384,2.4198016075131346,-0.7390007309807483,-1.0139665169607026,2.2899739665569023,2.0717896807880307,31.99805,11.21484,_20_07_12_13_48_16_1400.txt
26759.0,-0.5836948570797454,-0.35564569472191865,6.877600600954066,2.423367955211868,-0.852755726358783,-1.015236553690027,2.322346255143738,2.1283808713023373,31.97071,11.080079999999999,_20_07_12_13_49_08_1400.txt
26760.0,-0.6025161866695415,-0.40634485430612355,6.92674788802875,2.428010599097368,-0.79777922589279,-1.0102746282159367,2.305868534295023,2.011692206704459,31.98438,11.076170000000001,_20_07_12_13_50_00_1400.txt
26761.0,-0.5700757555993744,-0.47309966224013744,7.056606507371458,2.4406688216591412,-0.7272260369546171,-0.9703030755984345,2.2634349787415786,1.9124348041726533,31.97461,10.369140000000002,_20_07_12_13_51_19_1400.txt
26762.0,-0.5608632528128622,-0.29109936238053413,6.764677592211021,2.4112654501845086,-0.8219967404305719,-1.0724157044704667,2.3611132655295592,2.2305922392693995,31.98438,11.12695,_20_07_12_13_52_12_1400.txt
26763.0,-0.5722402897804121,-0.4406484066306111,7.09850973332039,2.4447771043436557,-0.7801567536264851,-0.9517169492357578,2.2500736915280495,1.9795219741716485,31.9668,10.76953,_20_07_12_13_53_04_1400.txt
26764.0,-0.6146117021432645,-0.4405375408308444,6.9410992607098265,2.4203557612879516,-0.7967153437659173,-0.9593298411994318,2.3011009351804916,1.828421288631173,31.99805,10.650390000000002,_20_07_12_13_54_22_1400.txt
26765.0,-0.6124367039584817,-0.42023289086731413,6.897845564592913,2.4319696159634128,-0.785149263630974,-1.0033032546771652,2.315530240628491,1.9658551523909849,31.97461,10.71094,_20_07_12_13_55_15_1400.txt
26766.0,-0.5889435595652396,-0.3910059609482175,6.943080564781258,2.411210216804483,-0.8438851812587251,-0.9770552803456467,2.3004442842012742,1.9244568423194701,31.951169999999998,10.50195,_20_07_12_13_56_07_1400.txt
26767.0,-0.5699938409912761,-0.31026880641281335,6.865029489068924,2.411573976886359,-0.8674222090832147,-0.9848853448533075,2.3265988915899385,2.1800948469298183,31.830080000000002,11.03906,_20_07_12_13_57_25_1400.txt
26768.0,-0.565118567517435,-0.31129923918613456,6.933004860246681,2.408104561383641,-0.8597496291430549,-0.9709212034198744,2.3037875094510896,2.0680663455653847,31.98438,11.285160000000001,_20_07_12_13_58_16_1400.txt
26769.0,-0.5800388235405753,-0.35389310238396243,7.072558154574791,2.4606734871669564,-0.858426240851526,-0.9709698157563347,2.2583299636311387,2.056428870547125,31.97656,10.74024,_20_07_12_13_59_09_1400.txt
26770.0,-0.5961893856733214,-0.3390329544928521,6.843447072634615,2.399527825220597,-0.8868706454309909,-0.9993576180401105,2.3339363672247964,2.0559211475476302,31.96485,10.787109999999998,_20_07_12_14_00_01_1400.txt
26771.0,-0.5943333621970834,-0.3387189342712541,6.813655516119252,2.4050520956565786,-0.84817092931711,-1.0292482625823447,2.344141109308241,2.018717186529198,31.94336,10.64258,_20_07_12_14_01_20_1400.txt
26772.0,-0.558919375492004,-0.34692759958587965,6.889469614222466,2.407449754322335,-0.8089727044077466,-0.9826219620272547,2.3183453726288903,1.9371993087817412,31.99805,10.59375,_20_07_12_14_02_12_1400.txt
26773.0,-0.560034281726799,-0.4003376632021932,7.029468421505275,2.4390080729911556,-0.7276515986725993,-1.0093960543513845,2.2721732344847427,1.8264515190951374,31.986330000000002,10.45703,_20_07_12_14_03_04_1400.txt
26774.0,-0.571419499671413,-0.3558427114500802,7.058784738482429,2.5697954651705865,-0.9129338635390294,-1.135680411441119,2.260611506256336,1.8857687569614858,31.96875,11.08985,_20_07_13_09_23_43_1400.txt
26775.0,-0.5047620164039294,-0.3686978653402123,7.194412678315541,2.636731279978299,-0.7652316179169119,-1.0994483086365228,2.217994812571152,1.9593767628996008,31.99024,11.556640000000002,_20_07_13_09_24_10_1400.txt
26776.0,-0.502290487022835,-0.29747165305013656,7.223558280097263,2.595695400427745,-0.7958180970037296,-1.1414694119331246,2.2090456505301623,1.9933617785612863,31.9961,11.79102,_20_07_13_09_25_03_1400.txt
26777.0,-0.4820090130977135,-0.4571776804830084,7.327184090701691,2.6195711243600717,-0.7438854446059024,-1.0133433225206843,2.1778038878878303,1.9304572236935746,31.98438,11.515619999999998,_20_07_13_09_26_20_1400.txt
26778.0,-0.43374470519651803,-0.40520736160554105,7.347284161457805,2.601877945947794,-0.6973856717505611,-1.0531744726348853,2.171846038527775,1.8835318573004007,31.99219,11.16601,_20_07_13_09_27_11_1400.txt
26779.0,-0.4536192887991287,-0.4311606403080141,7.206978362444274,2.5331077438373284,-0.7162721738416811,-1.0265359255465054,2.2141276409477197,1.862190825272265,31.99414,11.11914,_20_07_13_09_28_04_1400.txt
26780.0,-0.5025614536125819,-0.4218534483003714,6.988774230238573,2.4659310654408895,-0.7737601414509436,-1.0692451338656572,2.2832573315872122,1.8210444172319638,31.982419999999998,10.320319999999999,_20_07_13_09_29_23_1400.txt
26781.0,-0.465780751645142,-0.4351319654286798,6.941672319545289,2.4256765936503224,-0.7338177415637066,-1.0254604828093687,2.298750108827561,1.8544846463767592,31.95313,10.732420000000001,_20_07_13_09_30_16_1400.txt
26782.0,-0.37183889098194933,-0.5325106959574928,7.359655460644907,2.4609376074436913,-0.5657450622274665,-0.9541948247745258,2.1681952484500835,1.8183882380701077,31.99805,10.43164,_20_07_13_09_31_08_1400.txt
26783.0,-0.5057407262651356,-0.5095866997258925,6.977281183839427,2.3598188474176127,-0.6751105181963051,-0.9754132201884396,2.287018335588872,1.9045826356198357,31.99414,10.34765,_20_07_13_09_32_00_1400.txt
26784.0,-0.5056709269396759,-0.45074920211705427,6.746639330927134,2.297772392772722,-0.6741144504825716,-0.9659888028101968,2.3652027650049496,1.8769613620414805,31.9961,10.4375,_20_07_13_09_33_19_1400.txt
26785.0,-0.5462350121521521,-0.49560736069147004,7.007378527867733,2.352568574799389,-0.6355903223985977,-0.9656483971447858,2.277195378634068,1.839053724658774,31.99219,10.50976,_20_07_13_09_34_12_1400.txt
26786.0,-0.5323608326596321,-0.5244306610171605,7.309506794085351,2.4655718572077308,-0.5793482941834789,-0.9291380931978117,2.1830706844560424,1.8727987937165045,31.9961,10.92578,_20_07_13_09_35_05_1400.txt
26787.0,-0.5517702817169111,-0.4003749496216184,7.273684746321372,2.503990307814607,-0.6932331774027602,-0.9773441840286679,2.1938220525807437,1.978226506924143,31.99414,11.36524,_20_07_13_09_36_25_1400.txt
26788.0,-0.5754244103500225,-0.27795668733519463,7.324360425760776,2.552189508061398,-0.772650428727224,-1.0443479846114385,2.178643468155452,2.0372899361809127,31.99219,11.326170000000001,_20_07_13_09_37_18_1400.txt
26789.0,-0.5099081369425963,-0.47800962357121135,7.601694814073397,2.669328798018028,-0.6287914128532663,-0.992017543115641,2.09915951511993,1.7927690300097983,31.99805,11.753910000000001,_20_07_13_09_38_11_1400.txt
26790.0,-0.5251567054994936,-0.38609483032409975,7.3488378678769095,2.6795394434970365,-0.7515300734567836,-1.084381252690962,2.171386862370669,1.8085346762708925,31.99805,11.54883,_20_07_13_09_39_05_1400.txt
26791.0,-0.4785180904982202,-0.22780305713540003,7.222909026733775,2.6402368440182595,-0.9279615603937197,-1.113399714993379,2.2092442173836835,2.1025045584742283,31.99414,11.78711,_20_07_13_09_40_22_1400.txt
26792.0,-0.5560510724078934,-0.3325251188856731,7.235464883082281,2.652473091355115,-0.8884432808820439,-1.1155988302623328,2.2054104688297933,1.8122596665228297,31.97656,11.26367,_20_07_13_09_41_14_1400.txt
26793.0,-0.5495733830740445,-0.3415335419539553,7.124600897295247,2.652816980439874,-0.8758594474202379,-1.1269560208043357,2.2397282640853486,1.840737614394457,31.9961,11.5,_20_07_13_09_42_07_1400.txt
26794.0,-0.5347265893358651,-0.3561378557699249,7.25943857794026,2.6453545429191436,-0.8040719850652973,-1.1250144873069692,2.1981272833535797,1.8496235270606423,31.9961,11.474609999999998,_20_07_13_09_43_26_1400.txt
26795.0,-0.4945328792019938,-0.37252859446136605,7.298859537598419,2.6205585750856666,-0.7693358766923728,-1.116938134269946,2.186255252317195,1.8447670072942235,31.99805,11.29297,_20_07_13_09_44_19_1400.txt
26796.0,-0.4840199703954678,-0.3864045834919445,7.125096279621332,2.5733421705697594,-0.766814624850114,-1.0879319217397785,2.239572543832075,1.8140999877083581,31.99219,11.0,_20_07_13_09_45_13_1400.txt
26797.0,-0.49475770158096294,-0.3505560694295106,6.8342152579237,2.439090616959831,-0.8684095535496605,-1.0796354335116198,2.334894263317065,1.8907292611162336,31.9336,10.75391,_20_07_13_09_46_06_1400.txt
26798.0,-0.4351201879189249,-0.39142052218679524,6.898866291899612,2.4372204617482613,-0.6966491872558898,-1.0409124491481996,2.3130133742027015,1.8601271699270125,31.99219,10.640630000000002,_20_07_13_09_47_26_1400.txt
26799.0,-0.49602218270798876,-0.40728940610330194,6.849794415428145,2.3525160564496685,-0.7115342957470294,-1.0229682788901606,2.3295837848883236,1.912985880653981,31.980469999999997,10.42773,_20_07_13_09_48_18_1400.txt
26800.0,-0.5152475545356109,-0.508978500562977,6.865531530502275,2.328709561446081,-0.6548787324738883,-0.955891129151293,2.3242439320401154,1.9694469743801024,31.99805,10.34766,_20_07_13_09_49_11_1400.txt
26801.0,-0.5392206958972616,-0.5495358418217899,7.020546011913028,2.342052655396736,-0.6399822051392894,-0.9162453171272573,2.2729243527387455,1.7830982537378441,31.99219,10.00195,_20_07_13_09_50_04_1400.txt
26802.0,-0.5978191108847231,-0.3466140537451845,6.640353308838731,2.3130702579077056,-0.8278442541482818,-0.9895479575941404,2.4030603881814536,2.0807106846609402,31.97656,10.857420000000001,_20_07_13_09_51_23_1400.txt
