,loadNum,pwm,rms1xr,rms1yr,rms1zr,kurt1xr,kurt1yr,kurt1zr,skew1xr,skew1yr,skew1zr,crest1xr,crest1yr,crest1zr,p2p1xr,p2p1yr,p2p1zr,rms1xp,rms1yp,rms1zp,kurt1xp,kurt1yp,kurt1zp,skew1xp,skew1yp,skew1zp,crest1xp,crest1yp,crest1zp,p2p1xp,p2p1yp,p2p1zp,rHI,rHIs,rHIss,pHI,pHIs,pHIss,pHIsm,rHIsm
1,0.0,78.54966424682395,8.3747911272575,6.062504261901926,3.5287060059458026,-0.00926543651612216,-0.15782444414301566,-0.2670278680087565,0.05008268283244413,-0.20849671641395748,0.32894648148409483,1.8970203707780717,1.877618133815735,2.005597381730671,19.563233,23.64782725,13.11621075,9.257375955581665,6.210798263549805,3.0913830995559692,-0.5628555119037628,-0.16382060293108225,-0.02929577510803938,-0.2519945874810219,-0.1544160544872284,0.06255634129047394,1.5370954275131226,1.8795256614685059,2.0535605251789093,18.92065930366516,23.869161128997803,12.934833288192749,-6.355055451822322,-6.355055451822322,0.0,-6.585895073866214,-6.585895073866214,0.0,0.0,0.017911032490665942
2,0.0,140.27412280701753,11.572024052370637,13.518242114230118,8.141917331828562,-0.8223647765162999,1.0568191264174909,-0.431453141611428,-0.5932393311821732,-0.8898964449366749,-0.08844079988345964,1.398905347761647,1.1983403615949095,1.8080514138444301,21.652832,29.365966500000003,27.6875,10.546880960464478,12.171560049057007,7.990740656852722,-1.27729132771492,-0.16933697555214167,-0.794392004609108,-0.3455638960003853,-0.6795554310083389,0.14033962041139603,1.5242039561271667,1.34344020485878,1.8800725638866425,23.448433876037598,30.880499362945557,27.050954341888428,-2.940067797010107,-4.638981253424224,0.1529321629711996,-4.636322071827313,-5.606210148218525,0.07601454368416416,0.07601454368416416,0.15106261388624412
3,0.0,191.3289093137255,8.667666717180154,14.720806961845017,9.323015290715352,-0.17787836887317998,7.009986655805804,-1.0079874025238116,0.0627582607952006,-2.641402504201852,-0.007744400565085935,1.8570202470622914,1.0905832440770988,1.754639409056455,17.52001975,30.671875,31.29833975,8.237084865570068,13.710695028305054,10.212673664093018,-0.6782709956169128,1.7638131380081177,-0.7096298635005951,-0.14120117668062449,-1.4342845678329468,-0.12393469363451004,1.8138422667980194,1.3462183475494385,1.654917150735855,18.13210964202881,30.643513679504395,30.757497310638428,3.326851329249255,-1.9569730440462638,0.391945905471123,-2.2146276887597924,-4.464301640269725,0.16461614598339985,0.16461614598339983,0.3591617944041686
4,0.0,201.48000000000002,7.805455857361556,13.777976152205897,9.768600000502243,-0.3773909510543412,0.5642700202409142,-1.097013849759409,0.005520706201129405,-1.389497022668727,-0.1832587834567864,1.9106954345143439,1.1627109527854533,1.659481099571349,18.04626475,29.5639645,31.51794425,8.116424679756165,13.69183349609375,10.344961643218994,-0.6985455751419067,1.0979065895080566,-1.2768042385578156,-0.10693065822124481,-1.3440818190574646,-0.11029770970344543,1.911085307598114,1.2881680130958557,1.5993357598781586,21.566596508026123,30.070058822631836,30.63382339477539,-3.2339923204348957,-2.2810567920090037,0.3630643870577466,-2.857423024335503,-4.056505725202692,0.1962573599988069,0.1962573599988069,0.33401587496424806
5,0.0,203.66000000000003,8.270199540227548,14.806438549253112,11.351168863732752,-0.8248730408587921,3.510091362183118,-1.181403803380663,-0.004466103817190009,-2.1436139223182837,-0.13950561642063977,1.8493379323921708,1.086189893411758,1.4150246128530046,18.422973499999998,29.6450195,31.9003905,8.460145950317383,14.274210929870605,11.023881196975708,-0.617506206035614,1.8905953764915466,-1.2416820526123047,-0.26664384827017784,-1.5674951672554016,-0.14930687844753265,1.871256023645401,1.3292509317398071,1.5990037024021149,21.828217029571533,31.33156681060791,31.948251247406006,-0.02947284362112068,-1.8216431538000792,0.4040061607032822,-1.8961374158030848,-3.615703744178107,0.23045954129756174,0.23045954129756174,0.36966214975779493
6,0.0,192.09533213285317,8.230400697822494,14.376055366507561,11.352682638877017,-0.8500872213717461,1.8933371102113397,-1.2213234336443357,-0.1370049704317551,-1.6728846350889053,-0.3086230105336292,1.9098829669227941,1.1138669196194166,1.4133087329180145,19.8157955,31.278564250000002,31.96044925,8.514122486114502,14.281144618988037,11.087169408798218,-0.6532803773880005,2.0767822265625,-1.1685150265693665,-0.2350390963256359,-1.5829764008522034,-0.15364325791597366,1.8405453562736511,1.2983452379703522,1.586116760969162,21.004539489746094,30.77216386795044,31.422879695892334,-1.7602758358856034,-1.8111565723603917,0.4049406981395085,-1.7174187098565403,-3.291320647691869,0.25562868743090233,0.25562868743090233,0.3704758120711328
7,0.0,149.82,7.531133945646009,13.742190882830213,11.275890805388268,-0.6682226048663464,-0.4481571811725785,-1.3238513166901216,0.00801596547701057,-0.9578950996840264,-0.06406982000646111,1.8736705286050972,1.165846886190653,1.4248202338155607,25.448486499999998,31.91516125,31.92529325,7.9057008028030396,12.953772068023682,10.283210039138794,-0.69472236931324,-0.4536362588405609,-1.1549852341413498,0.04840998351573944,-0.836934357881546,0.03029201179742813,1.8004955053329468,1.2260291576385498,1.6101143956184387,25.466980457305908,31.724483489990234,31.210135459899902,-4.276332329759951,-2.174031141000923,0.3726022405592707,-4.627517891454235,-3.4880092598500596,0.24036745934658543,0.24036745934658543,0.3423200815626106
8,0.0,162.85979166666667,7.440363280003794,12.864096204526945,10.85908161227853,-0.05696458736260712,-0.758594085080203,-1.3005297692370095,0.11358931755140389,-0.8056920611327345,0.04281748868512384,1.9715664683472447,1.2506549994352927,1.474405857047298,29.4956055,31.5941165,31.94140625,8.146713852882385,12.18360424041748,10.512413740158081,-0.8493105098605156,-0.6630879119038582,-1.1677713245153427,0.2184869423508644,-0.7631842792034149,0.041621699929237366,1.8489846885204315,1.3619668781757355,1.7547276616096497,30.704702377319336,32.330228328704834,31.670042037963867,-4.849314404787738,-2.5203223431359985,0.3417416503762532,-5.07674268482192,-3.6936564206770344,0.22441113024427567,0.22441113024427567,0.31545106783890176
9,0.0,185.563575708061,7.457088770149591,13.774551485400558,9.615664175670137,-0.24949784548337695,0.26449836350170475,-1.0549722017922607,-0.07302023869039354,-1.178112965174965,0.06007012634625862,2.126215424766135,1.1651029261851986,1.6263380585379392,19.34948725,31.9638675,28.90026875,8.084626913070679,13.276697874069214,10.446097612380981,-0.6188480332493782,0.1479853168129921,-1.2909837067127228,0.009176231920719147,-1.1732383370399475,-0.13455726951360703,1.868302047252655,1.4381076097488403,1.5672091245651245,20.7096529006958,31.19670534133911,29.965646266937256,-3.5562789962988264,-2.6401100028739175,0.3310664791522592,-3.9045596300725927,-3.718043157137078,0.22251894368977643,0.2225189436897764,0.3061566466881916
10,0.0,174.28090909090906,7.7552401020949855,13.887223315061165,10.412794410355144,-0.24000317547271777,-0.40717285246836404,-1.1675551367500887,-0.21218937349699618,-1.071137067504125,0.16456245230671587,2.0587806187263444,1.1522329287422597,1.5561961041653456,21.413819,31.936035,31.979004,8.387122988700867,14.498324394226074,11.155604362487793,-0.6412239968776703,1.6558603197336197,-1.1592758297920227,-0.2237596521154046,-1.5358118563890457,-0.13469070196151733,1.8434184789657593,1.3275430500507355,1.5709096193313599,20.280524730682373,32.917457580566406,32.0691704750061,-4.174813906109517,-2.8006137895202934,0.31676279037247834,-2.051156255230519,-3.5437152890035613,0.2360451836070045,0.2360451836070045,0.2937030284053149
